,0
2998,20
2999,13
3000,23
3001,10
3002,24
3003,17
3004,25
3005,24
3006,20
3007,13
3008,20
3009,23
3010,11
3011,14
3012,23
3013,22
3014,13
3015,17
3016,16
3017,19
3018,15
3019,23
3020,25
3021,21
3022,11
3023,16
3024,19
3025,19
3026,14
3027,22
3028,11
3029,17
3030,20
3031,22
3032,15
3033,21
3034,10
3035,19
3036,10
3037,16
3038,23
3039,15
3040,25
3041,25
3042,25
3043,17
3044,21
3045,10
3046,23
3047,14
3048,16
3049,16
3050,19
3051,24
3052,20
3053,23
3054,17
3055,22
3056,11
3057,17
3058,10
3059,15
3060,12
3061,17
3062,11
3063,23
3064,12
3065,10
3066,17
3067,13
3068,15
3069,22
3070,15
3071,17
3072,19
3073,17
3074,16
3075,11
3076,20
3077,12
3078,19
3079,23
3080,21
3081,12
3082,18
3083,25
3084,15
3085,13
3086,15
3087,21
3088,25
3089,24
3090,21
3091,21
3092,18
3093,21
3094,11
3095,17
3096,11
3097,23
3098,14
3099,13
3100,10
3101,21
3102,22
3103,14
3104,16
3105,24
3106,23
3107,14
3108,24
3109,10
3110,21
3111,25
3112,25
3113,23
3114,15
3115,10
3116,10
3117,23
3118,18
3119,23
3120,13
3121,20
3122,16
3123,21
3124,19
3125,25
3126,13
3127,23
3128,12
3129,23
3130,12
3131,23
3132,10
3133,12
3134,18
3135,12
3136,14
3137,17
3138,17
3139,10
3140,18
3141,18
3142,19
3143,15
3144,15
3145,20
3146,23
3147,12
3148,13
3149,17
3150,20
3151,19
3152,23
3153,21
3154,17
3155,22
3156,14
3157,18
3158,23
3159,14
3160,12
3161,18
3162,16
3163,10
3164,16
3165,11
3166,19
3167,24
3168,12
3169,16
3170,21
3171,20
3172,20
3173,25
3174,18
3175,11
3176,14
3177,23
3178,21
3179,14
3180,20
3181,19
3182,12
3183,23
3184,15
3185,22
3186,19
3187,13
3188,15
3189,13
3190,15
3191,22
3192,22
3193,13
3194,22
3195,25
3196,23
3197,25
3198,12
3199,25
3200,16
3201,21
3202,24
3203,15
3204,10
3205,19
3206,18
3207,15
3208,25
3209,14
3210,12
3211,16
3212,25
3213,17
3214,16
3215,21
3216,25
3217,12
3218,14
3219,16
3220,10
3221,20
3222,14
3223,13
3224,10
3225,15
3226,22
3227,11
3228,22
3229,12
3230,10
3231,17
3232,14
3233,24
3234,20
3235,14
3236,23
3237,13
3238,14
3239,20
3240,12
3241,18
3242,13
3243,22
3244,17
3245,21
3246,12
3247,14
3248,20
3249,17
3250,23
3251,25
3252,11
3253,25
3254,21
3255,18
3256,12
3257,20
3258,13
3259,12
3260,10
3261,20
3262,21
3263,18
3264,25
3265,14
3266,14
3267,19
3268,13
3269,25
3270,11
3271,10
3272,22
3273,18
3274,19
3275,11
3276,16
3277,15
3278,21
3279,24
3280,16
3281,12
3282,21
3283,14
3284,16
3285,24
3286,10
3287,23
3288,11
3289,14
3290,12
3291,16
3292,11
3293,17
3294,25
3295,10
3296,11
3297,24
3298,13
3299,23
3300,16
3301,24
3302,15
3303,25
3304,21
3305,24
3306,13
3307,15
3308,12
3309,10
3310,17
3311,10
3312,19
3313,21
3314,10
3315,16
3316,15
3317,17
3318,10
3319,21
3320,25
3321,19
3322,11
3323,21
3324,16
3325,24
3326,16
3327,22
3328,12
3329,19
3330,17
3331,24
3332,18
3333,11
3334,18
3335,18
3336,23
3337,16
3338,21
3339,24
3340,21
3341,13
3342,12
3343,20
3344,13
3345,15
3346,16
3347,17
3348,12
3349,11
3350,19
3351,14
3352,17
3353,20
3354,17
3355,13
3356,11
3357,15
3358,19
3359,18
3360,15
3361,11
3362,11
3363,14
3364,21
3365,19
3366,14
3367,15
3368,18
3369,15
3370,24
3371,16
3372,14
3373,20
3374,17
3375,18
3376,23
3377,11
3378,16
3379,18
3380,20
3381,13
3382,24
3383,24
3384,16
3385,24
3386,19
3387,16
3388,13
3389,20
3390,15
3391,18
3392,19
3393,25
3394,24
3395,19
3396,10
3397,17
3398,16
3399,12
3400,12
3401,13
3402,12
3403,17
3404,25
3405,17
3406,25
3407,21
3408,11
3409,25
3410,21
3411,18
3412,18
3413,15
3414,23
3415,25
3416,19
3417,23
3418,25
3419,23
3420,21
3421,16
3422,18
3423,19
3424,10
3425,13
3426,20
3427,14
3428,14
3429,25
3430,15
3431,25
3432,20
3433,14
3434,11
3435,16
3436,19
3437,20
3438,23
3439,12
3440,12
3441,19
3442,17
3443,11
3444,16
3445,16
3446,17
3447,17
3448,23
3449,23
3450,24
3451,21
3452,12
3453,15
3454,11
3455,23
3456,10
3457,20
3458,13
3459,19
3460,17
3461,23
3462,23
3463,21
3464,20
3465,14
3466,11
3467,15
3468,22
3469,24
3470,13
3471,17
3472,25
3473,21
3474,16
3475,24
3476,12
3477,24
3478,13
3479,23
3480,22
3481,16
3482,14
3483,10
3484,16
3485,24
3486,25
3487,25
3488,15
3489,25
3490,19
3491,13
3492,17
3493,22
3494,12
3495,10
3496,24
3497,25
3498,23
3499,10
3500,16
3501,19
3502,19
3503,12
3504,18
3505,23
3506,25
3507,17
3508,10
3509,20
3510,12
3511,17
3512,15
3513,10
3514,19
3515,20
3516,13
3517,18
3518,15
3519,24
3520,10
3521,18
3522,23
3523,18
3524,25
3525,16
3526,23
3527,17
3528,21
3529,23
3530,14
3531,24
3532,23
3533,25
3534,17
3535,12
3536,24
3537,14
3538,10
3539,22
3540,16
3541,19
3542,24
3543,18
3544,18
3545,21
3546,21
3547,19
3548,22
3549,22
3550,13
3551,18
3552,11
3553,21
3554,20
3555,12
3556,16
3557,23
3558,23
3559,25
3560,14
3561,14
3562,25
3563,22
3564,16
3565,20
3566,15
3567,13
3568,12
3569,20
3570,25
3571,13
3572,19
3573,25
3574,12
3575,15
3576,23
3577,16
3578,11
3579,16
3580,18
3581,19
3582,16
3583,15
3584,14
3585,19
3586,24
3587,20
3588,25
3589,17
3590,17
3591,11
3592,24
3593,11
3594,20
3595,25
3596,25
3597,11
3598,18
3599,25
3600,16
3601,17
3602,17
3603,21
3604,10
3605,21
3606,21
3607,14
3608,13
3609,20
3610,13
3611,24
3612,15
3613,21
3614,16
3615,14
3616,23
3617,13
3618,23
3619,14
3620,13
3621,24
3622,10
3623,24
3624,22
3625,14
3626,23
3627,17
3628,15
3629,14
3630,21
3631,20
3632,10
3633,23
3634,21
3635,19
3636,23
3637,25
3638,24
3639,14
3640,11
3641,13
3642,17
3643,24
3644,16
3645,10
3646,14
3647,21
3648,25
3649,12
3650,23
3651,12
3652,22
3653,14
3654,13
3655,21
3656,24
3657,15
3658,22
3659,24
3660,25
3661,20
3662,24
3663,12
3664,15
3665,23
3666,15
3667,17
3668,21
3669,19
3670,14
3671,17
3672,21
3673,19
3674,20
3675,13
3676,11
3677,17
3678,24
3679,11
3680,11
3681,14
3682,16
3683,23
3684,11
3685,10
3686,15
3687,23
3688,16
3689,11
3690,18
3691,19
3692,22
3693,25
3694,10
3695,13
3696,18
3697,23
3698,21
3699,11
3700,15
3701,25
3702,16
3703,10
3704,17
3705,13
3706,15
3707,24
3708,13
3709,21
3710,15
3711,23
3712,25
3713,25
3714,18
3715,11
3716,12
3717,23
3718,13
3719,15
3720,12
3721,23
3722,22
3723,24
3724,17
3725,17
3726,22
3727,15
3728,17
3729,23
3730,11
3731,20
3732,14
3733,22
3734,21
3735,25
3736,20
3737,15
3738,11
3739,16
3740,19
3741,17
3742,11
3743,12
3744,13
3745,18
3746,20
3747,18
3748,15
3749,11
3750,17
3751,24
3752,14
3753,14
3754,12
3755,16
3756,15
3757,16
3758,21
3759,15
3760,14
3761,23
3762,20
3763,18
3764,17
3765,11
3766,14
3767,17
3768,20
3769,10
3770,23
3771,10
3772,21
3773,13
3774,21
3775,25
3776,23
3777,11
3778,24
3779,22
3780,23
3781,16
3782,14
3783,10
3784,24
3785,19
3786,13
3787,18
3788,16
3789,14
3790,21
3791,21
3792,18
3793,13
3794,25
3795,14
3796,18
3797,17
3798,19
3799,24
3800,13
3801,12
3802,17
3803,22
3804,18
3805,12
3806,10
3807,16
3808,12
3809,18
3810,19
3811,17
3812,12
3813,22
3814,23
3815,15
3816,22
3817,21
3818,20
3819,16
3820,23
3821,20
3822,13
3823,14
3824,22
3825,10
3826,24
3827,23
3828,13
3829,20
3830,16
3831,12
3832,23
3833,24
3834,21
3835,17
3836,21
3837,16
3838,16
3839,14
3840,15
3841,12
3842,23
3843,14
3844,14
3845,17
3846,19
3847,20
3848,18
3849,13
3850,18
3851,22
3852,17
3853,11
3854,20
3855,11
3856,17
3857,18
3858,20
3859,17
3860,10
3861,17
3862,11
3863,17
3864,22
3865,16
3866,13
3867,16
3868,23
3869,23
3870,21
3871,13
3872,19
3873,25
3874,19
3875,19
3876,15
3877,14
3878,20
3879,25
3880,20
3881,23
3882,23
3883,10
3884,12
3885,23
3886,15
3887,20
3888,18
3889,21
3890,15
3891,14
3892,16
3893,10
3894,16
3895,25
3896,12
3897,22
3898,25
3899,17
3900,25
3901,14
3902,17
3903,10
3904,25
3905,21
3906,11
3907,12
3908,10
3909,24
3910,24
3911,17
3912,15
3913,19
3914,16
3915,25
3916,18
3917,16
3918,25
3919,12
3920,25
3921,23
3922,20
3923,17
3924,21
3925,20
3926,10
3927,20
3928,18
3929,10
3930,19
3931,10
3932,22
3933,24
3934,24
3935,23
3936,20
3937,23
3938,25
3939,23
3940,16
3941,19
3942,19
3943,17
3944,11
3945,20
3946,15
3947,18
3948,22
3949,25
3950,15
3951,12
3952,11
3953,14
3954,19
3955,18
3956,14
3957,23
3958,17
3959,16
3960,22
3961,13
3962,13
3963,13
3964,21
3965,15
3966,20
3967,16
3968,16
3969,13
3970,21
3971,18
3972,16
3973,25
3974,10
3975,25
3976,21
3977,15
3978,24
3979,12
3980,25
3981,24
3982,24
3983,16
3984,12
3985,21
3986,15
3987,17
3988,14
3989,14
3990,22
3991,19
3992,13
3993,19
3994,15
3995,25
3996,12
3997,14
3998,23
3999,23
4000,18
4001,10
4002,19
4003,10
4004,24
4005,25
4006,14
4007,11
4008,15
4009,25
4010,14
4011,23
4012,12
4013,11
4014,11
4015,12
4016,19
4017,13
4018,11
4019,18
4020,24
4021,16
4022,14
4023,25
4024,14
4025,10
4026,24
4027,19
4028,24
4029,17
4030,19
4031,18
4032,12
4033,21
4034,10
4035,25
4036,16
4037,12
4038,22
4039,15
4040,10
4041,20
4042,15
4043,19
4044,24
4045,23
4046,11
4047,15
4048,21
4049,14
4050,11
4051,14
4052,18
4053,14
4054,11
4055,21
4056,21
4057,12
4058,23
4059,13
4060,19
4061,22
4062,17
4063,14
4064,11
4065,14
4066,13
4067,20
4068,13
4069,14
4070,14
4071,16
4072,15
4073,18
4074,12
4075,11
4076,24
4077,11
4078,12
4079,23
4080,18
4081,25
4082,19
4083,21
4084,11
4085,23
4086,15
4087,18
4088,13
4089,23
4090,18
4091,22
4092,17
4093,17
4094,20
4095,21
4096,19
4097,20
4098,21
4099,10
4100,23
4101,11
4102,25
4103,16
4104,24
4105,24
4106,14
4107,16
4108,24
4109,22
4110,11
4111,17
4112,12
4113,14
4114,10
4115,19
4116,24
4117,15
4118,14
4119,13
4120,22
4121,14
4122,25
4123,21
4124,12
4125,16
4126,24
4127,13
4128,21
4129,19
4130,16
4131,13
4132,12
4133,17
4134,22
4135,13
4136,20
4137,23
4138,25
4139,10
4140,18
4141,23
4142,11
4143,15
4144,22
4145,19
4146,16
4147,20
4148,24
4149,10
4150,10
4151,10
4152,13
4153,18
4154,11
4155,14
4156,25
4157,17
4158,17
4159,14
4160,23
4161,13
4162,11
4163,20
4164,19
4165,19
4166,25
4167,10
4168,19
4169,21
4170,25
4171,12
4172,18
4173,13
4174,25
4175,25
4176,18
4177,14
4178,23
4179,11
4180,21
4181,18
4182,15
4183,24
4184,16
4185,25
4186,22
4187,15
4188,16
4189,23
4190,21
4191,23
4192,16
4193,11
4194,23
4195,16
4196,15
4197,16
4198,12
4199,21
4200,21
4201,14
4202,17
4203,14
4204,10
4205,20
4206,23
4207,20
4208,16
4209,16
4210,11
4211,16
4212,15
4213,15
4214,19
4215,13
4216,10
4217,11
4218,20
4219,21
4220,22
4221,16
4222,12
4223,24
4224,18
4225,13
4226,22
4227,15
4228,18
4229,17
4230,25
4231,20
4232,14
4233,11
4234,19
4235,14
4236,13
4237,19
4238,21
4239,20
4240,23
4241,15
4242,23
4243,16
4244,12
4245,23
4246,11
4247,10
4248,10
4249,18
4250,12
4251,15
4252,17
4253,10
4254,14
4255,15
4256,23
4257,13
4258,24
4259,19
4260,15
4261,21
4262,21
4263,24
4264,19
4265,15
4266,20
4267,12
4268,12
4269,24
4270,14
4271,21
4272,22
4273,15
4274,23
4275,10
4276,21
4277,13
4278,11
4279,25
4280,23
4281,23
4282,11
4283,18
4284,24
4285,25
4286,13
4287,11
4288,15
4289,12
4290,20
4291,18
4292,15
4293,12
4294,25
4295,25
4296,18
4297,24
4298,16
4299,15
4300,25
4301,25
4302,21
4303,12
4304,17
4305,19
4306,10
4307,16
4308,21
4309,12
4310,15
4311,14
4312,17
4313,17
4314,13
4315,20
4316,18
4317,17
4318,18
4319,18
4320,10
4321,10
4322,13
4323,10
4324,24
4325,16
4326,24
4327,18
4328,24
4329,18
4330,24
4331,15
4332,17
4333,11
4334,18
4335,23
4336,22
4337,22
4338,14
4339,22
4340,12
4341,12
4342,17
4343,22
4344,16
4345,12
4346,12
4347,10
4348,16
4349,21
4350,17
4351,16
4352,11
4353,11
4354,22
4355,10
4356,13
4357,20
4358,10
4359,22
4360,12
4361,13
4362,14
4363,15
4364,25
4365,15
4366,13
4367,23
4368,10
4369,19
4370,11
4371,13
4372,12
4373,20
4374,16
4375,12
4376,18
4377,21
4378,18
4379,10
4380,25
4381,21
4382,20
4383,23
4384,12
4385,14
4386,18
4387,12
4388,17
4389,19
4390,22
4391,23
4392,21
4393,17
4394,13
4395,14
4396,10
4397,15
4398,21
4399,22
4400,21
4401,20
4402,14
4403,12
4404,10
4405,14
4406,16
4407,21
4408,21
4409,11
4410,15
4411,20
4412,14
4413,11
4414,20
4415,10
4416,11
4417,21
4418,16
4419,14
4420,25
4421,25
4422,18
4423,11
4424,21
4425,24
4426,23
4427,11
4428,11
4429,15
4430,11
4431,22
4432,19
4433,15
4434,22
4435,13
4436,20
4437,22
4438,15
4439,25
4440,14
4441,13
4442,21
4443,10
4444,22
4445,13
4446,18
4447,20
4448,25
4449,20
4450,21
4451,16
4452,20
4453,14
4454,24
4455,25
4456,25
4457,16
4458,17
4459,24
4460,12
4461,25
4462,25
4463,15
4464,21
4465,24
4466,20
4467,10
4468,21
4469,17
4470,13
4471,12
4472,15
4473,20
4474,10
4475,20
4476,20
4477,16
4478,12
4479,15
4480,24
4481,10
4482,17
4483,17
4484,15
4485,15
4486,25
4487,15
4488,19
4489,19
4490,10
4491,13
4492,23
4493,14
4494,12
4495,19
4496,14
4497,13
4498,16
4499,21
4500,16
4501,25
4502,19
4503,16
4504,17
4505,13
4506,25
4507,21
4508,19
4509,24
4510,16
4511,11
4512,25
4513,24
4514,25
4515,19
4516,17
4517,16
4518,21
4519,10
4520,17
4521,21
4522,22
4523,22
4524,14
4525,14
4526,22
4527,18
4528,18
4529,22
4530,14
4531,15
4532,24
4533,20
4534,17
4535,19
4536,17
4537,23
4538,17
4539,19
4540,18
4541,16
4542,17
4543,22
4544,18
4545,19
4546,15
4547,25
4548,11
4549,23
4550,21
4551,14
4552,17
4553,22
4554,22
4555,20
4556,14
4557,24
4558,17
4559,21
4560,19
4561,14
4562,14
4563,16
4564,14
4565,21
4566,17
4567,22
4568,10
4569,14
4570,18
4571,21
4572,12
4573,19
4574,11
4575,20
4576,25
4577,13
4578,19
4579,22
4580,25
4581,23
4582,11
4583,19
4584,25
4585,16
4586,16
4587,18
4588,21
4589,10
4590,13
4591,22
4592,21
4593,24
4594,14
4595,10
4596,22
4597,10
4598,18
4599,17
4600,25
4601,21
4602,19
4603,15
4604,25
4605,14
4606,21
4607,11
4608,19
4609,10
4610,19
4611,10
4612,17
4613,11
4614,11
4615,19
4616,23
4617,15
4618,22
4619,20
4620,11
4621,14
4622,20
4623,22
4624,10
4625,20
4626,10
4627,20
4628,24
4629,13
4630,12
4631,22
4632,13
4633,12
4634,16
4635,19
4636,23
4637,24
4638,20
4639,25
4640,25
4641,24
4642,16
4643,20
4644,14
4645,14
4646,23
4647,18
4648,11
4649,20
4650,23
4651,13
4652,16
4653,15
4654,21
4655,14
4656,15
4657,15
4658,14
4659,21
4660,13
4661,19
4662,23
4663,12
4664,23
4665,18
4666,24
4667,19
4668,24
4669,24
4670,14
4671,23
4672,11
4673,20
4674,21
4675,20
4676,11
4677,20
4678,13
4679,24
4680,14
4681,25
4682,17
4683,21
4684,21
4685,11
4686,18
4687,22
4688,15
4689,15
4690,24
4691,18
4692,22
4693,25
4694,20
4695,17
4696,14
4697,19
4698,22
4699,10
4700,10
4701,11
4702,14
4703,10
4704,17
4705,21
4706,21
4707,24
4708,12
4709,18
4710,18
4711,24
4712,17
4713,22
4714,24
4715,16
4716,24
4717,11
4718,23
4719,16
4720,16
4721,21
4722,13
4723,25
4724,25
4725,10
4726,13
4727,23
4728,16
4729,24
4730,23
4731,15
4732,16
4733,14
4734,17
4735,18
4736,20
4737,11
4738,23
4739,14
4740,25
4741,24
4742,25
4743,11
4744,12
4745,15
4746,13
4747,22
4748,16
4749,17
4750,15
4751,22
4752,17
4753,21
4754,15
4755,16
4756,22
4757,23
4758,22
4759,20
4760,20
4761,24
4762,21
4763,14
4764,20
4765,12
4766,25
4767,22
4768,11
4769,22
4770,22
4771,16
4772,15
4773,20
4774,18
4775,25
4776,21
4777,15
4778,21
4779,12
4780,25
4781,13
4782,16
4783,16
4784,23
4785,16
4786,25
4787,23
4788,18
4789,22
4790,15
4791,21
4792,15
4793,11
4794,19
4795,18
4796,14
4797,16
4798,11
4799,12
4800,17
4801,18
4802,15
4803,17
4804,22
4805,17
4806,24
4807,23
4808,16
4809,12
4810,11
4811,18
4812,15
4813,11
4814,14
4815,11
4816,20
4817,11
4818,23
4819,16
4820,20
4821,17
4822,18
4823,18
4824,18
4825,17
4826,13
4827,22
4828,12
4829,12
4830,21
4831,20
4832,13
4833,22
4834,21
4835,25
4836,10
4837,20
4838,12
4839,18
4840,23
4841,10
4842,17
4843,23
4844,18
4845,15
4846,20
4847,23
4848,23
4849,14
4850,23
4851,16
4852,18
4853,16
4854,12
4855,14
4856,21
4857,25
4858,17
4859,11
4860,25
4861,11
4862,12
4863,17
4864,25
4865,25
4866,13
4867,17
4868,21
4869,18
4870,17
4871,16
4872,16
4873,16
4874,18
4875,23
4876,22
4877,16
4878,16
4879,14
4880,10
4881,21
4882,13
4883,15
4884,19
4885,21
4886,14
4887,23
4888,24
4889,12
4890,11
4891,12
4892,19
4893,12
4894,17
4895,10
4896,13
4897,10
4898,10
4899,12
4900,17
4901,10
4902,10
4903,13
4904,21
4905,16
4906,15
4907,16
4908,13
4909,15
4910,10
4911,21
4912,15
4913,15
4914,15
4915,13
4916,11
4917,11
4918,20
4919,22
4920,12
4921,20
4922,14
4923,12
4924,10
4925,20
4926,23
4927,14
4928,17
4929,25
4930,14
4931,12
4932,21
4933,13
4934,23
4935,19
4936,15
4937,19
4938,21
4939,15
4940,14
4941,25
4942,16
4943,16
4944,25
4945,14
4946,17
4947,22
4948,15
4949,21
4950,18
4951,17
4952,19
4953,11
4954,25
4955,10
4956,14
4957,11
4958,13
4959,15
4960,19
4961,20
4962,15
4963,22
4964,24
4965,14
4966,12
4967,23
4968,16
4969,13
4970,19
4971,16
4972,12
4973,23
4974,12
4975,11
4976,15
4977,19
4978,14
4979,17
4980,19
4981,10
4982,13
4983,13
4984,21
4985,16
4986,16
4987,19
4988,24
4989,13
4990,11
4991,12
4992,13
4993,14
4994,23
4995,17
4996,18
4997,22
4998,19
4999,18
5000,23
5001,22
5002,15
5003,20
5004,12
5005,20
5006,13
5007,19
5008,10
5009,13
5010,21
5011,18
5012,14
5013,16
5014,18
5015,16
5016,15
5017,14
5018,15
5019,15
5020,10
5021,12
5022,18
5023,16
5024,21
5025,11
5026,10
5027,17
5028,20
5029,17
5030,22
5031,15
5032,18
5033,15
5034,25
5035,10
5036,22
5037,21
5038,20
5039,23
5040,15
5041,15
5042,24
5043,17
5044,20
5045,25
5046,20
5047,12
5048,11
5049,18
5050,18
5051,15
5052,18
5053,10
5054,23
5055,20
5056,21
5057,16
5058,12
5059,25
5060,12
5061,22
5062,17
5063,25
5064,16
5065,10
5066,23
5067,24
5068,17
5069,17
5070,18
5071,18
5072,16
5073,24
5074,25
5075,17
5076,18
5077,12
5078,13
5079,15
5080,15
5081,16
5082,14
5083,25
5084,15
5085,13
5086,19
5087,16
5088,14
5089,13
5090,22
5091,10
5092,15
5093,11
5094,12
5095,23
5096,11
5097,13
5098,16
5099,17
5100,16
5101,21
5102,17
5103,19
5104,22
5105,15
5106,18
5107,16
5108,22
5109,25
5110,15
5111,24
5112,13
5113,18
5114,21
5115,21
5116,18
5117,14
5118,13
5119,20
5120,10
5121,21
5122,14
5123,19
5124,18
5125,11
5126,21
5127,14
5128,23
5129,25
5130,13
5131,10
5132,16
5133,10
5134,22
5135,24
5136,14
5137,25
5138,15
5139,25
5140,23
5141,16
5142,25
5143,13
5144,25
5145,24
5146,17
5147,21
5148,15
5149,20
5150,21
5151,24
5152,24
5153,19
5154,12
5155,15
5156,22
5157,16
5158,22
5159,11
5160,25
5161,16
5162,22
5163,18
5164,10
5165,17
5166,24
5167,20
5168,18
5169,19
5170,14
5171,19
5172,10
5173,13
5174,19
5175,21
5176,22
5177,15
5178,25
5179,13
5180,18
5181,14
5182,10
5183,24
5184,25
5185,12
5186,12
5187,25
5188,16
5189,14
5190,12
5191,15
5192,10
5193,18
5194,17
5195,25
5196,22
5197,12
5198,14
5199,24
5200,25
5201,24
5202,19
5203,11
5204,10
5205,16
5206,14
5207,18
5208,12
5209,17
5210,12
5211,18
5212,23
5213,11
5214,19
5215,18
5216,19
5217,16
5218,10
5219,19
5220,10
5221,25
5222,17
5223,11
5224,18
5225,21
5226,14
5227,15
5228,14
5229,19
5230,16
5231,13
5232,15
5233,14
5234,10
5235,11
5236,20
5237,14
5238,25
5239,11
5240,12
5241,24
5242,23
5243,10
5244,23
5245,22
5246,24
5247,13
5248,11
5249,22
5250,16
5251,25
5252,22
5253,12
5254,12
5255,15
5256,15
5257,25
5258,16
5259,22
5260,20
5261,13
5262,16
5263,23
5264,13
5265,12
5266,17
5267,11
5268,13
5269,12
5270,19
5271,21
5272,23
5273,19
5274,24
5275,15
5276,21
5277,11
5278,11
5279,12
5280,21
5281,21
5282,14
5283,11
5284,22
5285,12
5286,24
5287,21
5288,25
5289,14
5290,25
5291,25
5292,13
5293,23
5294,20
5295,14
5296,22
5297,20
5298,22
5299,19
5300,21
5301,17
5302,24
5303,13
5304,25
5305,10
5306,21
5307,23
5308,25
5309,18
5310,16
5311,12
5312,13
5313,23
5314,20
5315,12
5316,12
5317,19
5318,15
5319,14
5320,13
5321,18
5322,11
5323,24
5324,20
5325,21
5326,11
5327,15
5328,22
5329,17
5330,20
5331,11
5332,13
5333,16
5334,19
5335,11
5336,13
5337,24
5338,21
5339,22
5340,14
5341,25
5342,14
5343,25
5344,18
5345,23
5346,24
5347,17
5348,25
5349,10
5350,20
5351,18
5352,23
5353,21
5354,11
5355,12
5356,18
5357,13
5358,19
5359,16
5360,12
5361,16
5362,23
5363,20
5364,25
5365,14
5366,15
5367,12
5368,24
5369,18
5370,10
5371,19
5372,15
5373,14
5374,12
5375,19
5376,22
5377,22
5378,16
5379,18
5380,12
5381,21
5382,14
5383,25
5384,14
5385,18
5386,18
5387,12
5388,23
5389,19
5390,25
5391,25
5392,21
5393,24
5394,24
5395,22
5396,21
5397,13
5398,23
5399,25
5400,11
5401,16
5402,15
5403,24
5404,17
5405,23
5406,14
5407,19
5408,21
5409,11
5410,17
5411,17
5412,16
5413,14
5414,12
5415,15
5416,24
5417,12
5418,16
5419,23
5420,17
5421,25
5422,11
5423,24
5424,19
5425,13
5426,12
5427,20
5428,16
5429,14
5430,17
5431,22
5432,17
5433,22
5434,22
5435,23
5436,23
5437,21
5438,22
5439,14
5440,11
5441,19
5442,17
5443,22
5444,10
5445,12
5446,17
5447,25
5448,16
5449,15
5450,14
5451,22
5452,25
5453,25
5454,20
5455,14
5456,18
5457,17
5458,17
5459,15
5460,22
5461,20
5462,10
5463,22
5464,16
5465,19
5466,18
5467,17
5468,18
5469,22
5470,16
5471,17
5472,10
5473,20
5474,12
5475,13
5476,21
5477,13
5478,11
5479,23
5480,19
5481,13
5482,13
5483,11
5484,22
5485,16
5486,23
5487,14
5488,19
5489,23
5490,13
5491,22
5492,23
5493,21
5494,20
5495,17
5496,11
5497,25
5498,22
5499,25
5500,22
5501,17
5502,14
5503,14
5504,15
5505,12
5506,20
5507,14
5508,24
5509,24
5510,10
5511,10
5512,18
5513,16
5514,21
5515,25
5516,15
5517,21
5518,24
5519,17
5520,21
5521,13
5522,22
5523,22
5524,14
5525,19
5526,20
5527,22
5528,24
5529,23
5530,13
5531,13
5532,10
5533,20
5534,25
5535,11
5536,11
5537,23
5538,25
5539,25
5540,18
5541,20
5542,18
5543,20
5544,15
5545,10
5546,23
5547,24
5548,21
5549,19
5550,17
5551,18
5552,25
5553,21
5554,12
5555,18
5556,11
5557,17
5558,10
5559,13
5560,20
5561,15
5562,21
5563,18
5564,11
5565,14
5566,17
5567,11
5568,18
5569,11
5570,15
5571,22
5572,14
5573,11
5574,20
5575,13
5576,11
5577,12
5578,15
5579,18
5580,12
5581,14
5582,18
5583,24
5584,11
5585,15
5586,17
5587,22
5588,18
5589,22
5590,17
5591,16
5592,22
5593,23
5594,19
5595,13
5596,14
5597,19
5598,17
5599,12
5600,25
5601,11
5602,15
5603,15
5604,23
5605,19
5606,23
5607,17
5608,11
5609,23
5610,10
5611,14
5612,23
5613,21
5614,23
5615,15
5616,13
5617,15
5618,19
5619,12
5620,16
5621,11
5622,21
5623,20
5624,25
5625,10
5626,24
5627,14
5628,20
5629,11
5630,16
5631,19
5632,17
5633,23
5634,24
5635,18
5636,16
5637,25
5638,15
5639,11
5640,25
5641,25
5642,22
5643,11
5644,21
5645,10
5646,14
5647,17
5648,20
5649,23
5650,11
5651,11
5652,16
5653,18
5654,14
5655,23
5656,18
5657,15
5658,18
5659,14
5660,14
5661,13
5662,25
5663,13
5664,12
5665,17
5666,15
5667,18
5668,20
5669,25
5670,11
5671,12
5672,10
5673,12
5674,18
5675,22
5676,17
5677,21
5678,13
5679,14
5680,14
5681,25
5682,19
5683,11
5684,12
5685,20
5686,10
5687,17
5688,15
5689,21
5690,10
5691,15
5692,22
5693,22
5694,21
5695,13
5696,24
5697,21
5698,14
5699,17
5700,14
5701,21
5702,24
5703,23
5704,20
5705,15
5706,13
5707,25
5708,15
5709,12
5710,12
5711,11
5712,11
5713,25
5714,21
5715,15
5716,22
5717,16
5718,10
5719,17
5720,18
5721,15
5722,12
5723,18
5724,18
5725,13
5726,14
5727,10
5728,16
5729,20
5730,20
5731,18
5732,12
5733,23
5734,14
5735,14
5736,20
5737,10
5738,25
5739,21
5740,19
5741,14
5742,11
5743,19
5744,25
5745,20
5746,19
5747,20
5748,13
5749,14
5750,23
5751,17
5752,16
5753,25
5754,11
5755,14
5756,18
5757,14
5758,19
5759,19
5760,18
5761,17
5762,11
5763,11
